id,prefix_s,project_s,src_db_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
216,GGNM01,TSA,GenBank,,PLN,Ononis spinosa,PRJNA451352,SAMN08968806,,tissue_type: nodules,12910841,29026,0,No,0,0,0,No,,,2018-05-17T00:00:00Z,2018-05-17T00:00:00Z
992,GFMX01,TSA,GenBank,,PLN,Oophila amblystomatis,PRJNA326420,SAMN06392748,strain: UTEX LB 3005,isolation_source: Isolated from Ambystoma maculatum egg clutch,44506518,54669,0,No,0,0,0,No,,,2017-05-18T00:00:00Z,2017-05-18T00:00:00Z
993,GFMZ01,TSA,GenBank,,PLN,Oophila amblystomatis,PRJNA326420,SAMN05277841,,isolation_source: obtained from ecto- and endo- symbiotic alga along with stage 38 Ambystoma maculatum embryos and clutches,14595148,17261,0,No,0,0,0,No,,,2017-05-18T00:00:00Z,2017-05-18T00:00:00Z
849,GEUK01,TSA,GenBank,,PLN,Opuntia ficus-indica,PRJNA322123,SAMN05017653,cultivar: Ofer,"dev_stage: Ripe,tissue_type: Fruit",63026613,69762,0,No,0,0,0,No,,,2016-07-11T00:00:00Z,2016-07-11T00:00:00Z
374,IADW01,TSA,DDBJ,,PLN,Orobanche minor,PRJDB5395,"SAMD00069578,SAMD00069579,SAMD00069580",,"tissue_type: mixture of stem\, flower bud\, flower and root",203401455,162318,0,No,0,0,0,No,,,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z
621,GBYS01,TSA,GenBank,,PLN,Oryza meyeriana,PRJNA263485,SAMN03217743,,"dev_stage: flowering period,tissue_type: roots\, stems and leaves",295142973,178454,0,No,0,0,0,No,,,2015-01-13T00:00:00Z,2015-01-13T00:00:00Z
578,GBRJ01,TSA,GenBank,,PLN,Oryza officinalis,PRJNA261634,SAMN03074946,cultivar: IRRI No. 104973,tissue_type: leaf,566821,476,0,No,0,0,0,No,,,2015-02-26T00:00:00Z,2015-02-26T00:00:00Z
76,GFYC01,TSA,GenBank,,PLN,Oryza sativa,PRJNA396093,"SAMN07420929,SAMN07426265,SAMN07426270",,,419691935,598,0,No,0,0,0,No,,,2017-10-24T00:00:00Z,2017-10-24T00:00:00Z
989,GFMS01,TSA,GenBank,,PLN,Oryza sativa,PRJNA379890,"SAMN06718310,SAMN06718311,SAMN06718312,SAMN06718313,SAMN06718314,SAMN06718315,SAMN06718316,SAMN06718317",,,63157109,56318,0,No,0,0,0,No,,,2017-12-04T00:00:00Z,2017-12-04T00:00:00Z
752,GDKM01,TSA,GenBank,,PLN,Oryza sativa Indica Group,PRJNA286071,SAMN03764505,cultivar: RP Bio-226,"dev_stage: seedling,tissue_type: leaf",22120701,24837,0,No,0,0,0,No,,,2015-12-23T00:00:00Z,2015-08-17T00:00:00Z
907,GFAU01,TSA,GenBank,,PLN,Oryza sativa Indica Group,PRJNA327681,SAMN05355352,cultivar: RP Bio-226,"dev_stage: seedling stage,tissue_type: leaf",25164213,26016,0,No,0,0,0,No,,,2016-12-06T00:00:00Z,2016-12-06T00:00:00Z
942,GFGS01,TSA,GenBank,,PLN,Oryza sativa Indica Group,PRJNA353976,SAMN06020385,cultivar: RP Bio-226,"dev_stage: vegetative,tissue_type: leaf",59978336,99425,0,No,0,0,0,No,,,2017-02-17T00:00:00Z,2017-02-17T00:00:00Z
799,GEEQ01,TSA,GenBank,,PLN,Oxybasis rubra,PRJNA305086,SAMN04316940,,tissue_type: whole plant,35935722,35090,0,No,0,0,0,No,,,2016-03-30T00:00:00Z,2016-03-30T00:00:00Z
240,GGTK01,TSA,GenBank,,PLN,Oxytenanthera abyssinica,PRJNA481258,SAMN09664805,,"dev_stage: seedlings,tissue_type: leaves",253300,705,0,No,0,0,0,No,,,2018-07-30T00:00:00Z,2018-07-30T00:00:00Z
219,GGNP01,TSA,GenBank,,PLN,Oxytropis lambertii,PRJNA451347,SAMN08968803,,tissue_type: nodules,27667370,57688,0,No,0,0,0,No,,,2018-05-17T00:00:00Z,2018-05-17T00:00:00Z
518,GBFN01,TSA,GenBank,,PLN,Paeonia lactiflora,PRJNA245064,"SAMN02731429,SAMN02731468,SAMN02737857,SAMN02743502,SAMN02743503,SAMN02743504",,,64413725,51481,0,No,0,0,0,No,,,2015-03-25T00:00:00Z,2015-03-25T00:00:00Z
452,GANK01,TSA,GenBank,,PLN,Paeonia suffruticosa,PRJNA214740,,cultivar: Luoyang Hong,tissue_type: petals,151515,173,0,Yes,0,0,0,No,,,2013-11-01T00:00:00Z,2013-11-01T00:00:00Z
526,GBGY01,TSA,GenBank,,PLN,Paeonia suffruticosa,PRJNA208873,SAMN02208113,cultivar: Luo Yang Hong,,347422,371,0,No,0,0,0,No,,,2014-06-24T00:00:00Z,2014-06-24T00:00:00Z
233,GGRM01,TSA,GenBank,,PLN,Panax ginseng,PRJNA302556,"SAMN04283910,SAMN04283957,SAMN04283959,SAMN04283960,SAMN04284649,SAMN04284650,SAMN04284664,SAMN04284665,SAMN04284689,SAMN04284691,SAMN04284692,SAMN04284693,SAMN04285039,SAMN04285041",,,426974,440,0,No,0,0,0,No,,,2018-07-20T00:00:00Z,2018-07-20T00:00:00Z
378,GAAG01,TSA,GenBank,,PLN,Panax ginseng,PRJNA173906,,,,37850091,67786,0,No,0,0,0,No,,,2013-05-21T00:00:00Z,2013-02-12T00:00:00Z
765,GDQW01,TSA,GenBank,,PLN,Panax ginseng,PRJNA264354,"SAMN03121625,SAMN03121626,SAMN03121627,SAMN03121628,SAMN03121629,SAMN03121630,SAMN03121631,SAMN03121632,SAMN03121633,SAMN03121634,SAMN03121635,SAMN03121636,SAMN03121637,SAMN03121638,SAMN03121639,SAMN03121640,SAMN03121641,SAMN03121642",,,271631433,190149,0,No,0,0,0,No,,,2015-09-22T00:00:00Z,2015-09-22T00:00:00Z
19,GFRX01,TSA,GenBank,,PLN,Panax notoginseng,PRJNA393585,"SAMN07251620,SAMN07251621,SAMN07251622,SAMN07251623,SAMN07251624,SAMN07251625,SAMN07251626,SAMN07251627,SAMN07251628,SAMN07251629,SAMN07251630,SAMN07251631,SAMN07251632,SAMN07251633,SAMN07251634,SAMN07251635,SAMN07251636,SAMN07251637,SAMN07251638,SAMN07251639,SAMN07251640",,,227069349,334269,0,No,0,0,0,No,,,2017-07-25T00:00:00Z,2017-07-25T00:00:00Z
225,GGPQ01,TSA,GenBank,,PLN,Panax notoginseng,PRJNA472654,"SAMN09239773,SAMN09239774,SAMN09239775,SAMN09239776,SAMN09239777,SAMN09239778,SAMN09239779,SAMN09239780,SAMN09239781,SAMN09239782,SAMN09239783,SAMN09239784",,,51251689,80551,0,No,0,0,0,No,,,2018-06-19T00:00:00Z,2018-06-19T00:00:00Z
88,GFYP01,TSA,GenBank,,PLN,Panicum pygmaeum,PRJNA310121,"SAMN04592531,SAMN04592532,SAMN04592533,SAMN04592534",,,74144673,72102,0,No,0,0,0,No,,,2017-10-24T00:00:00Z,2017-10-24T00:00:00Z
1,GFOY01,TSA,GenBank,,PLN,Paris polyphylla var. yunnanensis,PRJNA352766,SAMN05991861,,"dev_stage: fruiting,tissue_type: seed",112182879,90402,0,No,0,0,0,No,,,2017-07-10T00:00:00Z,2017-07-10T00:00:00Z
2,GFPJ01,TSA,GenBank,,PLN,Paris polyphylla var. yunnanensis,PRJNA352766,SAMN05991860,,"dev_stage: fruiting,tissue_type: seed coat",128836461,134993,0,No,0,0,0,No,,,2017-06-20T00:00:00Z,2017-06-20T00:00:00Z
315,GHNB01,TSA,GenBank,,PLN,Paris polyphylla var. yunnanensis,PRJNA544524,SAMN11842182,cultivar: Paris polyphylla var. yunnanensis,"dev_stage: Fruiting stage,tissue_type: leaf",231856659,346426,0,No,0,0,0,No,,,2019-06-25T00:00:00Z,2019-06-25T00:00:00Z
318,GHNG01,TSA,GenBank,,PLN,Paris polyphylla var. yunnanensis,PRJNA544524,SAMN11842186,cultivar: Paris polyphylla var. yunnanensis,"dev_stage: Fruiting stage,tissue_type: root",186783032,235476,0,No,0,0,0,No,,,2019-06-25T00:00:00Z,2019-06-25T00:00:00Z
319,GHNH01,TSA,GenBank,,PLN,Paris polyphylla var. yunnanensis,PRJNA544524,SAMN11842183,cultivar: Paris polyphylla var. yunnanensis,"dev_stage: Fruiting stage,tissue_type: stem",229779073,321965,0,No,0,0,0,No,,,2019-06-25T00:00:00Z,2019-06-25T00:00:00Z
320,GHNI01,TSA,GenBank,,PLN,Paris polyphylla var. yunnanensis,PRJNA544524,SAMN11842187,cultivar: Paris polyphylla var. yunnanensis,"dev_stage: Fruiting stage,tissue_type: fruit",186993844,264620,0,No,0,0,0,No,,,2019-06-25T00:00:00Z,2019-06-25T00:00:00Z
33,GFTW01,TSA,GenBank,,PLN,Parthenium argentatum,PRJNA387289,"SAMN07149954,SAMN07149955,SAMN07149956,SAMN07149957,SAMN07149958,SAMN07149959,SAMN07149960,SAMN07149961,SAMN07149962,SAMN07149963,SAMN07149964,SAMN07149965",,,149070315,219819,0,No,0,0,0,No,,,2018-06-26T00:00:00Z,2018-06-26T00:00:00Z
986,GFMI02,TSA,GenBank,,PLN,Paspalum notatum,PRJNA330955,SAMN05432025,isolate: Q4117,"dev_stage: equitative mix of flowers collected at premeiosis\, meiosis\, postmeiosis and anthesis,tissue_type: flower",56630548,45867,0,No,0,0,0,No,,,2017-05-17T00:00:00Z,2017-05-17T00:00:00Z
997,GFNR01,TSA,GenBank,,PLN,Paspalum notatum,PRJNA330955,SAMN05432026,isolate: C44X,"dev_stage: equitative mix of flowers collected at premeiosis\, meiosis\, postmeiosis and anthesis,tissue_type: flower",51258710,42011,0,No,0,0,0,No,,,2017-05-17T00:00:00Z,2017-05-17T00:00:00Z
181,GGJO01,TSA,GenBank,,PLN,Passiflora oerstedii,PRJNA437326,SAMN08649128,cultivar: choconiana LaSelva,"dev_stage: Pre-flowering,tissue_type: leaf",129866767,125114,0,No,0,0,0,No,,,2018-08-08T00:00:00Z,2018-08-08T00:00:00Z
911,GFBN01,TSA,GenBank,,PLN,Paulownia elongata,PRJNA343673,SAMN05792024,,"isolation_source: Greenhouse,tissue_type: leaves",78158235,84092,0,No,0,0,0,No,,,2017-10-03T00:00:00Z,2017-10-03T00:00:00Z
51,GFVK01,TSA,GenBank,,PLN,Paulownia tomentosa,PRJNA393208,"SAMN07326086,SAMN07326087,SAMN07326088,SAMN07326089,SAMN07326090",,,72594114,67879,0,No,0,0,0,No,,,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z
807,GEFU01,TSA,GenBank,,PLN,Paulownia tomentosa,PRJNA285426,SAMN04510846,,"dev_stage: potted seedlings,tissue_type: leaf",847490,3573,0,No,0,0,0,No,,,2017-03-23T00:00:00Z,2017-03-23T00:00:00Z
808,GEFV01,TSA,GenBank,,PLN,Paulownia tomentosa,PRJNA285426,SAMN04510846,,"dev_stage: potted seedlings,tissue_type: leaf",203459133,163076,0,No,0,0,0,No,,,2016-04-14T00:00:00Z,2016-04-14T00:00:00Z
376,IADY01,TSA,DDBJ,,PLN,Pedicularis keiskei,PRJDB5395,"SAMD00069582,SAMD00069583,SAMD00069584",,"tissue_type: mixture of leaf\, winter bud\, root\, and seed",160680821,131572,0,No,0,0,0,No,,,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z
261,GGZO01,TSA,GenBank,,PLN,Pelargonium radula,PRJNA491235,SAMN10067991,isolate: Leaves,"dev_stage: matured leaves,tissue_type: leaves",21540292,31910,0,No,0,0,0,No,,,2018-10-17T00:00:00Z,2018-10-17T00:00:00Z
165,GGHW01,TSA,GenBank,,PLN,Penium margaritaceum,PRJNA433973,SAMN08527117,"breed: charophycean green algae,isolate: Cells","isolation_source: Fresh water,tissue_type: Cell cultures",65017,124,0,No,0,0,0,No,,,2018-02-27T00:00:00Z,2018-02-27T00:00:00Z
706,GDGJ01,TSA,GenBank,,PLN,Pentadiplandra brazzeana,PRJNA283303,SAMN03761938,cultivar: PE002,"dev_stage: Multiple,tissue_type: Mixture of Tissues",885313,769,0,No,0,0,0,No,,,2015-07-09T00:00:00Z,2015-07-09T00:00:00Z
101,GGAI01,TSA,GenBank,,PLN,Persea americana,PRJNA391003,SAMN07256350,cultivar: Lisa avocado,"dev_stage: after-ripening process,tissue_type: fruit pulp",281791293,233768,0,No,0,0,0,No,,,2017-12-07T00:00:00Z,2017-12-07T00:00:00Z
324,GHOF01,TSA,GenBank,,PLN,Persea americana,PRJNA533518,"SAMN11458582,SAMN11458583,SAMN11458584,SAMN11458585",,,41093535,62850,0,No,0,0,0,No,,,2019-07-02T00:00:00Z,2019-07-02T00:00:00Z
435,GALN01,TSA,GenBank,,PLN,Persicaria minor,PRJNA208436,SAMN02211834,,tissue_type: root,200175375,477844,0,No,0,0,0,No,,,2013-09-03T00:00:00Z,2013-09-03T00:00:00Z
643,GCJZ01,TSA,GenBank,,PLN,Persicaria minor,PRJNA208436,"SAMN02211834,SAMN02950875",,,135540968,185924,0,No,0,0,0,No,,,2016-09-08T00:00:00Z,2016-09-08T00:00:00Z
810,GEFX01,TSA,GenBank,,PLN,Persicaria minor,PRJNA279327,SAMN03447945,,tissue_type: leaf,156529473,179167,0,No,0,0,0,No,,,2017-04-03T00:00:00Z,2017-04-03T00:00:00Z
586,GBRU01,TSA,GenBank,,PLN,Petunia axillaris,PRJNA261953,"SAMN03078224,SAMN03078225,SAMN03078227,SAMN03078228,SAMN03078230",,,127786792,74572,0,No,0,0,0,No,,,2015-10-01T00:00:00Z,2015-10-01T00:00:00Z
585,GBRT01,TSA,GenBank,,PLN,Petunia exserta,PRJNA262142,"SAMN03081321,SAMN03081322,SAMN03081324,SAMN03081325,SAMN03081326",,,89191713,54913,0,No,0,0,0,No,,,2015-10-01T00:00:00Z,2015-10-01T00:00:00Z
587,GBRV01,TSA,GenBank,,PLN,Petunia integrifolia,PRJNA262254,"SAMN03082082,SAMN03082083,SAMN03082084,SAMN03082085,SAMN03082086",,,172425034,104738,0,No,0,0,0,No,,,2015-10-01T00:00:00Z,2015-10-01T00:00:00Z
504,GBDQ01,TSA,GenBank,,PLN,Petunia integrifolia subsp. inflata,PRJNA244357,"SAMN02725492,SAMN02725493",,tissue_type: pollen,36355247,45432,0,No,0,0,0,No,,,2014-09-03T00:00:00Z,2014-09-03T00:00:00Z
505,GBDR01,TSA,GenBank,,PLN,Petunia integrifolia subsp. inflata,PRJNA244357,"SAMN02725494,SAMN02725495",,tissue_type: pollen,30710900,40928,0,No,0,0,0,No,,,2014-09-03T00:00:00Z,2014-09-03T00:00:00Z
506,GBDS01,TSA,GenBank,,PLN,Petunia integrifolia subsp. inflata,PRJNA244357,SAMN02725496,,tissue_type: leaf,38708079,51610,0,No,0,0,0,No,,,2014-09-03T00:00:00Z,2014-09-03T00:00:00Z
205,GGMF01,TSA,GenBank,,PLN,Phaius tancarvilleae,PRJNA445551,SAMN08793423,,"dev_stage: developing seeds,tissue_type: developing seeds",32202083,45688,0,No,0,0,0,No,,,2018-04-26T00:00:00Z,2018-04-26T00:00:00Z
836,GENW01,TSA,GenBank,,PLN,Phalaenopsis aphrodite subsp. formosana,PRJNA281271,SAMN03486844,cultivar: amabilis,"dev_stage: reproductive and meristematic tissues,tissue_type: Floral buds\, stalk tips\, stalk buds\, protocorms\, protocorm-like bodies\, interior capsule tissues\, root tips\, young leaves",116740615,112422,0,No,0,0,0,No,,,2016-07-06T00:00:00Z,2016-07-06T00:00:00Z
712,GDHE01,TSA,GenBank,,PLN,Phalaenopsis equestris,PRJNA288388,SAMN03799299,,tissue_type: leaf,16816546,28983,0,No,0,0,0,No,,,2018-08-02T00:00:00Z,2018-08-02T00:00:00Z
713,GDHJ01,TSA,GenBank,,PLN,Phalaenopsis equestris,PRJNA288388,SAMN03799301,,tissue_type: flower,55730786,66311,0,No,0,0,0,No,,,2015-07-13T00:00:00Z,2015-07-13T00:00:00Z
714,GDHM01,TSA,GenBank,,PLN,Phalaenopsis equestris,PRJNA288388,SAMN03799292,,tissue_type: root,79351307,150744,0,No,0,0,0,No,,,2018-08-02T00:00:00Z,2018-08-02T00:00:00Z
715,GDHO01,TSA,GenBank,,PLN,Phalaenopsis equestris,PRJNA288388,SAMN03799297,,tissue_type: stem,97114789,148492,0,No,0,0,0,No,,,2018-08-02T00:00:00Z,2018-08-02T00:00:00Z
446,GAMK01,TSA,GenBank,,PLN,Phaseolus vulgaris,PRJNA212729,,,,103891288,121465,0,No,0,0,0,No,,,2014-07-09T00:00:00Z,2014-07-09T00:00:00Z
10,GFQM01,TSA,GenBank,,PLN,Phelipanche aegyptiaca,PRJNA388245,"SAMN07173536,SAMN07173537,SAMN07173579,SAMN07173580,SAMN07173582,SAMN07173583,SAMN07173584,SAMN07173585,SAMN07173586,SAMN07173587,SAMN07173588,SAMN07173589,SAMN07173590,SAMN07173591,SAMN07173592",,,98772844,89277,0,No,0,0,0,No,,,2017-07-14T00:00:00Z,2017-07-14T00:00:00Z
379,GAAJ01,TSA,GenBank,,PLN,Phleum pratense,PRJNA172867,SAMN01113294,,tissue_type: pollen,347604,463,463,Yes,0,0,0,No,,,2015-07-20T00:00:00Z,2012-10-24T00:00:00Z
932,GFFN01,TSA,GenBank,,PLN,Phlox cuspidata,PRJNA360976,SAMN06217940,,"dev_stage: Adult plant,tissue_type: Flower\, stem\, root\, leaf",76036487,150974,0,No,0,0,0,No,,,2017-01-27T00:00:00Z,2017-01-27T00:00:00Z
934,GFFP01,TSA,GenBank,,PLN,Phlox drummondii,PRJNA360974,SAMN06217938,isolate: Dark red,"dev_stage: Adult plant,tissue_type: Flower\, stem\, root\, leaf",52622760,107506,0,No,0,0,0,No,,,2017-01-27T00:00:00Z,2017-01-27T00:00:00Z
936,GFFR01,TSA,GenBank,,PLN,Phlox drummondii,PRJNA360975,SAMN06217939,isolate: Light blue,"dev_stage: Adult plant,tissue_type: Flower\, stem\, leaf",152174613,169561,0,No,0,0,0,No,,,2017-01-27T00:00:00Z,2017-01-27T00:00:00Z
933,GFFO01,TSA,GenBank,,PLN,Phlox pilosa,PRJNA360978,SAMN06217942,,"dev_stage: Adult plant,tissue_type: Flower\, stem\, root\, leaf",47479972,104785,0,No,0,0,0,No,,,2017-01-27T00:00:00Z,2017-01-27T00:00:00Z
935,GFFQ01,TSA,GenBank,,PLN,Phlox roemeriana,PRJNA360977,SAMN06217941,,"dev_stage: Adult plant,tissue_type: Flower\, stem\, root\, leaf",76214100,132775,0,No,0,0,0,No,,,2017-01-27T00:00:00Z,2017-01-27T00:00:00Z
819,GEKX01,TSA,GenBank,,PLN,Phragmites australis,PRJNA314710,"SAMN04544285,SAMN04544286,SAMN04544287,SAMN04544288,SAMN04544289,SAMN04544290,SAMN04544291,SAMN04544292,SAMN04544293,SAMN04544294,SAMN04544295,SAMN04544296,SAMN04544297,SAMN04544298",isolate: TR16-1rhiz,"dev_stage: mature,isolation_source: River littoral zone\, low salinity,tissue_type: rhizome",94787285,129750,0,No,0,0,0,No,,,2016-04-12T00:00:00Z,2016-04-12T00:00:00Z
877,GEXJ01,TSA,GenBank,,PLN,Phragmites australis,PRJNA313473,SAMN04523619,,"dev_stage: vegetative stage,tissue_type: Leaf",82817195,138547,0,No,0,0,0,No,,,2016-10-12T00:00:00Z,2016-10-12T00:00:00Z
375,IADX01,TSA,DDBJ,,PLN,Phtheirospermum japonicum,PRJDB5395,SAMD00069585,,"tissue_type: mixture of flower seed\, leaf\, and root",103933020,80253,0,No,0,0,0,No,,,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z
194,GGLN01,TSA,GenBank,,PLN,Phyllanthus emblica,PRJNA431341,SAMN08388793,,tissue_type: leaf,54567568,76148,0,No,0,0,0,No,,,2018-04-13T00:00:00Z,2018-04-13T00:00:00Z
834,GENG01,TSA,GenBank,,PLN,Phyllostachys edulis,PRJNA306797,"SAMN04364241,SAMN04364242,SAMN04364243",,,111699723,91277,0,No,0,0,0,No,,,2017-06-02T00:00:00Z,2017-06-02T00:00:00Z
786,GEDH01,TSA,GenBank,,PLN,Phyllostachys praecox,PRJNA295343,SAMN04046246,cultivar: Zhejiang,"dev_stage: young bamboo shoot,tissue_type: bamboo shoot",81218680,74192,0,No,0,0,0,No,,,2016-03-30T00:00:00Z,2016-03-30T00:00:00Z
365,IABH01,TSA,DDBJ,,PLN,Physalis peruviana,PRJDB4299,SAMD00042443,,"dev_stage: growing season before bearing fruit,tissue_type: leaves",50676182,54513,0,No,0,0,0,No,,,2016-08-06T00:00:00Z,2016-08-06T00:00:00Z
801,GEET01,TSA,GenBank,,PLN,Physalis peruviana,PRJNA67621,SAMN00216742,,,14016979,11497,0,No,0,0,0,No,,,2016-02-19T00:00:00Z,2016-02-19T00:00:00Z
177,GGJI01,TSA,GenBank,,PLN,Picea glauca,PRJNA437248,SAMN08646877,,"dev_stage: mixed,tissue_type: mixed",51007225,37452,0,No,0,0,0,No,,,2019-04-18T00:00:00Z,2019-04-18T00:00:00Z
638,GCHX01,TSA,GenBank,,PLN,Picea glauca,PRJNA210511,"SAMN02223058,SAMN02223059,SAMN02223060,SAMN02223061,SAMN02223062",,,361047526,525914,125,Yes,0,0,0,No,,,2015-06-11T00:00:00Z,2015-06-11T00:00:00Z
675,GCZO01,TSA,GenBank,,PLN,Picea glauca,PRJNA210511,"SAMN02223058,SAMN02223059,SAMN02223060,SAMN02223061,SAMN02223062,SAMN02223063,SAMN02223064,SAMN02223065",,,349225041,354861,39,Yes,0,0,0,No,,,2015-06-11T00:00:00Z,2015-06-11T00:00:00Z
918,GFBZ01,TSA,GenBank,,PLN,Picea glauca,PRJNA353540,"SAMN06018459,SAMN06018460,SAMN06018461,SAMN06018462,SAMN06018463,SAMN06018464,SAMN06018465,SAMN06018466,SAMN06018467,SAMN06018468,SAMN06018469,SAMN06018470,SAMN06018471,SAMN06018472,SAMN06018473,SAMN06018474,SAMN06018475,SAMN06018476,SAMN06018477,SAMN06018478,SAMN06018479,SAMN06018480,SAMN06018481,SAMN06018482,SAMN06018483,SAMN06018484,SAMN06018485,SAMN06018486,SAMN06018487,SAMN06018488",,,28719876,25232,0,No,0,0,0,No,,,2016-12-08T00:00:00Z,2016-12-08T00:00:00Z
178,GGJJ01,TSA,GenBank,,PLN,Picea mariana,PRJNA437248,SAMN08646878,,"dev_stage: mixed,tissue_type: mixed",68447228,58688,0,No,0,0,0,No,,,2019-04-02T00:00:00Z,2019-04-02T00:00:00Z
397,GACG01,TSA,GenBank,,PLN,Picea sitchensis,PRJNA178599,,cultivar: FB3-425,tissue_type: autumn buds; foliage,8514936,9392,0,No,0,0,0,No,,,2012-12-04T00:00:00Z,2012-12-04T00:00:00Z
764,GDQR01,TSA,GenBank,,PLN,Pinus albicaulis,PRJNA294917,SAMN04038418,isolate: Lake Tahoe,"dev_stage: Mature,tissue_type: Needle",35284775,23919,0,No,0,0,0,No,,,2015-10-13T00:00:00Z,2015-10-13T00:00:00Z
912,GFBO01,TSA,GenBank,,PLN,Pinus albicaulis,PRJNA352055,SAMN05961447,isolate: Seeds collected from wild parental trees,"dev_stage: needle collected in June in greenhouse,tissue_type: Needles",116155243,129522,0,No,0,0,0,No,,,2016-11-16T00:00:00Z,2016-11-16T00:00:00Z
977,GFLL01,TSA,GenBank,,PLN,Pinus albicaulis,PRJNA352055,SAMN05961447,isolate: Seeds collected from wild parental trees,"dev_stage: needle collected in June in greenhouse,tissue_type: Needles",176911308,204431,0,No,0,0,0,No,,,2017-04-12T00:00:00Z,2017-04-12T00:00:00Z
176,GGJH01,TSA,GenBank,,PLN,Pinus banksiana,PRJNA437248,SAMN08646879,,"dev_stage: mixed,tissue_type: mixed",61600794,47425,0,No,0,0,0,No,,,2019-04-18T00:00:00Z,2019-04-18T00:00:00Z
572,GBLJ01,TSA,GenBank,,PLN,Pinus canariensis,PRJNA255888,SAMN02929471,,tissue_type: needles,43957406,47792,0,No,0,0,0,No,,,2015-10-06T00:00:00Z,2015-10-06T00:00:00Z
841,GESU01,TSA,GenBank,,PLN,Pinus canariensis,PRJNA322445,"SAMN05162892,SAMN05162894",,,33432200,44849,0,No,0,0,0,No,,,2016-09-08T00:00:00Z,2016-09-08T00:00:00Z
345,HAMI01,TSA,ENA,,PLN,Pinus cembra,PRJEB29997,SAMEA5147779,,,69370804,40468,0,No,0,0,0,No,,,2019-03-14T00:00:00Z,2019-03-14T00:00:00Z
757,GDQE01,TSA,GenBank,,PLN,Pinus flexilis,PRJNA254339,SAMN04023209,isolate: High Elevation,"dev_stage: Mature,tissue_type: Needle",16275848,14279,0,No,0,0,0,No,,,2015-09-09T00:00:00Z,2015-09-09T00:00:00Z
856,GEUZ01,TSA,GenBank,,PLN,Pinus lambertiana,PRJNA174450,"SAMN05256544,SAMN05256552,SAMN05271999,SAMN05272013,SAMN05272041,SAMN05272042,SAMN05272043,SAMN05272242,SAMN05272243,SAMN05282317,SAMN05282318,SAMN05282319,SAMN05282324,SAMN05282872,SAMN05282873",,,36738563,33112,0,No,0,0,0,No,,,2016-07-21T00:00:00Z,2016-07-21T00:00:00Z
471,GAQR01,TSA,GenBank,,PLN,Pinus massoniana,PRJNA229813,,,tissue_type: seedlings,69683872,69585,0,No,0,0,0,No,,,2014-01-08T00:00:00Z,2014-01-08T00:00:00Z
943,GFHB01,TSA,GenBank,,PLN,Pinus massoniana,PRJNA349800,SAMN05953241,cultivar: cultivar,tissue_type: needle,106618461,194821,0,No,0,0,0,No,,,2017-02-13T00:00:00Z,2017-02-13T00:00:00Z
574,GBQX01,TSA,GenBank,,PLN,Pinus monticola,PRJNA222839,SAMN03067521,,tissue_type: shoot tip,46069734,54661,0,No,0,0,0,No,,,2015-04-08T00:00:00Z,2015-04-08T00:00:00Z
756,GDQD01,TSA,GenBank,,PLN,Pinus monticola,PRJNA292559,SAMN03981485,,"dev_stage: Adult,tissue_type: Needle",13534811,10530,0,No,0,0,0,No,,,2015-09-09T00:00:00Z,2015-09-09T00:00:00Z
104,GGAU01,TSA,GenBank,,PLN,Pinus patula,PRJNA416698,"SAMN07962190,SAMN07962191,SAMN07962192",,,72146457,52735,0,No,0,0,0,No,,,2017-12-18T00:00:00Z,2017-12-18T00:00:00Z
780,GECO01,TSA,GenBank,,PLN,Pinus patula,PRJNA301922,"SAMN04260477,SAMN04260478,SAMN04260479,SAMN04260480,SAMN04260481,SAMN04260482",,,51970719,52112,0,No,0,0,0,No,,,2015-12-02T00:00:00Z,2015-12-02T00:00:00Z
152,GGEX01,TSA,GenBank,,PLN,Pinus pinaster,PRJEB21602,"SAMEA104148611,SAMEA104148612,SAMEA104148613,SAMEA104148614,SAMEA104148615",,,67060159,66553,0,No,0,0,0,No,,,2018-01-18T00:00:00Z,2018-01-18T00:00:00Z
488,GAYG01,TSA,GenBank,,PLN,Pinus pinaster,PRJNA221139,SAMN02361125,,,878024,609,0,No,0,0,0,No,,,2014-03-25T00:00:00Z,2014-03-25T00:00:00Z
179,GGJK01,TSA,GenBank,,PLN,Pinus strobus,PRJNA437248,SAMN08646880,,"dev_stage: mixed,tissue_type: mixed",59993149,45387,0,No,0,0,0,No,,,2019-04-02T00:00:00Z,2019-04-02T00:00:00Z
